43.254687,-79.8678196,163.55
46.2017559,6.1466014,145.18
10.506098,-66.9146016,141.41
47.3685586,8.5404434,141.06
69.6492969,18.9548489,131.45
47.5581077,7.5878261,127.22
58.9680427,5.7324722,125.13
46.5218269,6.6327025,124.7
-12.4604399,130.8410469,124.61
46.9482713,7.4514512,124.25
63.4305658,10.3951929,119.93
49.1856637,-2.1102276,118.26
-8.8271655,13.2436665,116.52
59.9132694,10.7391112,115.38
60.3943532,5.325551,115.1
46.0050102,8.9520281,112.81
51.4580216,-0.9673726,111.47
57.1452452,-2.0913744,111.01
56.7234442,-111.3743199,109.54
-31.952712,115.8604796,108.99
-9.47433,147.1599504,105.86
51.5073219,-0.1276473,105.8
55.6867243,12.5700724,105.72
64.145981,-21.9422366,105.02
21.304547,-157.8556763,104.23
43.7009358,7.2683912,101.63
56.1496278,10.2134046,101.39
-33.8679573,151.210047,100.42
44.6458885,10.9255707,100.39
-41.2887638,174.7772239,100.09
40.7305991,-73.9865811,100
61.2163129,-149.8948522,99.75
48.8566101,2.3514992,99.61
52.2385239,-0.9024929,99.42
-34.9274283,138.599899,98.9
51.7520131,-1.2578498,98.07
1.2904527,103.852038,97.87
51.453493,-2.5973936,97.81
52.2033051,0.124862,97.05
-37.8142175,144.9631608,97.03
37.7792808,-122.4192362,97
-35.2819366,149.128894,96.96
53.7974185,-1.543794,96.47
-36.8534664,174.7655514,96.24
41.0534302,-73.538734,96.22
51.4816546,-3.1791933,96.1
-34.424394,150.89385,96.07
38.8949549,-77.0366455,96.02
53.3497645,-6.2602731,95.56
-27.4689681,153.0234991,95.49
-42.8825087,147.3281233,95.48
50.8220399,-0.137406,95.39
49.6932413,-112.8509388,95.36
43.9172764,-78.8614873,94.52
60.1674086,24.9425683,94.2
52.0799838,4.3113461,94.09
52.628606,1.29227,94.02
65.0118734,25.4716809,93.62
45.4371908,12.3345899,93.24
50.9025349,-1.4041889,93.13
-28.002373,153.4145987,92.89
50.8465565,4.351697,92.77
36.9958841,-85.9119214,92.77
-16.9204962,145.7719011,92.28
46.0664228,11.1257601,92.23
45.7578137,4.8320114,91.97
44.6484246,-63.5749723,91.93
44.40726,8.9338624,91.85
53.4791301,-2.2441008,91.85
50.6305089,3.0706414,91.79
55.9495628,-3.1914971,91.74
-45.8739281,170.503488,91.49
47.6038321,-122.3300623,90.71
49.8158683,6.1296751,90.58
50.74467035,-1.85798080318,90.42
41.5051613,-81.6934445,90.35
51.8979282,-8.4705805,90.27
49.2608944,-123.1139382,90.19
-43.5309549,172.6366455,90.05
29.7589382,-95.3676973,89.86
35.9603948,-83.921026,89.64
41.7634935,-72.6830522,89.47
43.714575,-79.7523866,89.45
45.8106805,9.0863028,89.44
57.0482206,9.9193939,89.42
43.1654193,-79.2391708,89.39
42.3604823,-71.0595677,89.37
51.0530588,-114.0625613,89.29
38.8462236,-77.3063732,89.19
59.3251172,18.0710935,89.15
39.9523993,-75.1635898,88.57
60.4517531,22.2670522,88.38
44.3787033,-79.7030515,88.24
38.5815719,-121.4943995,88.21
52.3745403,4.89797550562,88.19
52.408106,-1.5104559,88.11
46.8257374,-71.2349113,87.87
45.9646491,-66.6437528,87.66
52.6367811,-1.1312288,87.54
44.841225,-0.5800363,87.54
51.2715316,-0.341452301129,87.3
61.4980214,23.7603118,86.84
26.7153425,-80.0533745,86.78
52.9534161,-1.1492772,86.7
53.2744122,-9.0490631,86.5
52.1303794,-106.6605123,86.42
43.074761,-89.3837612,86.14
52.08095165,5.1276803155,85.93
60.2241869,24.6603626,85.92
37.3361905,-121.8905832,85.87
32.0804808,34.7805274,85.54
34.2255804,139.294774527,85.41
45.6500335,13.7706559,85.24
50.4480951,-104.615818,85.02
53.5343609,-113.5065084,84.92
-36.5986095,144.6780052,84.89
35.6009498,-82.554016,84.68
26.1223084,-80.1433785,84.67
51.92779805,4.48862326926,84.61
37.8044557,-122.2713562,84.56
52.4776875,-1.8948515,84.48
43.7698712,11.2555757,84.41
53.22179255,6.55824541648,84.4
45.4077172,11.8734455,84.33
25.7742658,-80.1936588,84.24
48.1371079,11.5753822,84.16
5.5600141,-0.2057436,84.13
51.5073219,-0.1276473,83.98
6.1304187,1.215829,83.75
45.4667971,9.1904984,83.73
54.9770924,-1.6142058,83.73
37.5666791,126.9782914,83.67
50.1106529,8.6820934,83.53
37.5385087,-77.4342799,83.47
35.0379118,-81.3192451,83.42
43.7159395,10.4018624,83.33
35.7803977,-78.6390988,83.05
51.2211097,4.3997081,83.03
53.4054719,-2.9805391,82.88
45.6658505,12.2455414,82.88
40.735657,-74.1723666,82.77
62.2393002,25.745951,82.76
52.1518157,4.48110886662,82.7
57.7072326,11.9670171,82.47
43.6044622,1.4442469,82.12
51.44855695,5.45012252186,81.85
53.5503414,10.000654,81.79
43.6529206,-79.3849007,81.74
48.7784485,9.1800132,81.48
45.4384958,10.9924122,81.38
34.676649,-86.4812115114,81.3
45.4971225,-73.6114885,81.15
49.1637659,-123.9379792,80.97
54.5969869,-5.9300991,80.84
31.8952532,34.8105616,80.7
44.9772995,-93.2654691,80.56
45.0709201,7.685972,80.51
51.0538286,3.7250121,80.39
16.187637,-15.2954314,80.35
49.0522222,-122.3291669,80.21
46.097331,-64.7989694,80.12
39.2908608,-76.6108072,79.99
42.8867166,-78.8783921,79.98
45.4210328,-75.6900218,79.87
43.5892854,-79.6441645,79.73
41.8755546,-87.6244211,79.65
36.1662859,-115.1492249,79.49
30.3321838,-81.6556509,79.07
51.2254018,6.7763137,78.85
28.5421175,-81.3790461,78.6
39.7391536,-104.9847033,78.59
34.6735637,33.042341,78.47
35.1739302,33.364726,78.4
30.2711286,-97.7436994,78.26
50.4187693,7.4668895,78.04
18.38423905,-66.0534398736,77.96
42.9632405,-85.6678638,77.84
42.3032758,-83.028511,77.8
36.7295295,-119.708861161,77.37
22.2793278,114.1628131,77.36
32.7174209,-117.1627713,77.33
55.6052931,13.0001566,77.25
32.7620405,-96.7790068,77.12
48.2083537,16.3725042,77.02
39.9622601,-83.0007064,76.8
34.7755334,32.422008,76.7
34.704365,135.501887,76.56
49.8876629,-119.4961611,76.48
39.7589478,-84.1916068,76.38
39.0844687,-94.5630297,76.11
40.4416941,-79.990086,75.85
33.7490987,-84.3901848,75.7
27.9477595,-82.4584439,75.68
50.9383611,6.9599738,75.66
55.7506828,37.6174976,75.65
49.8833343,-97.166674,75.65
32.2217422,-110.9264758,75.65
31.7791134,35.2266286,75.5
38.8339578,-104.8253484,75.18
42.2681569,-83.731229,75.15
42.3486635,-83.0567374,75.04
43.4516552,-80.4924614,75
32.8191218,34.9983856,74.98
-34.6075797,-58.4375796,74.75
52.5170365,13.3888599,74.72
40.8359336,14.2487826,74.6
25.3014957,51.4996673988,74
29.4246002,-98.4951404,73.73
29.9499323,-90.0701155,73.58
38.2542376,-85.7594069,73.41
22.1899448,113.5380454,73.3
47.0702563,15.4385716,73.16
50.776351,6.0838618,72.87
26.4775,50.194167,72.45
39.5695818,2.6500745,72.41
43.2961743,5.3699525,72.3
33.4485866,-112.0773455,72.3
17.9712148,-76.7928127,72.02
49.4538723,11.0772978,71.91
39.7683331,-86.1583501,71.78
35.1490215,-90.0516284,71.71
43.0349931,-87.9224969,71.58
51.0493286,13.7381437,71.15
45.5202471,-122.6741948,71.14
35.0841034,-106.650985,71.13
39.3292396,-82.1012554,70.48
25.2683521,55.2961962,70.34
44.4936714,11.3430347,70.22
38.2462033,21.7352492,70.09
43.1150678,131.8855768,69.97
33.8959203,35.47843,69.86
35.4729886,-97.5170535,69.74
40.7670126,-111.8904307,69.71
35.9127609,14.5020708,69.7
4.8895453,114.9417574,69.48
34.0543942,-118.2439408,69.41
38.353738,-0.4901845,69.32
-17.8317725,31.0456859,69.19
40.4167047,-3.7035824,69.1
41.3825596,2.1771353,68.94
43.61656,-116.2008349,68.88
-25.9662132,32.5674498,68.84
-34.9059038,-56.1913568,67.41
24.163162,120.6478282,67.18
16.3700359,-2.2900238,67.15
35.5141834,24.0181459,66.79
40.6403167,22.9352716,66.62
56.8391034,60.6082502,65.46
39.4699014,-0.3759512,65.44
46.049865,14.5068921,65.13
59.4372155,24.7453688,64.82
41.4372721,-85.1471933,64.81
11.5742555,104.828932247,64.56
37.3361905,-121.8905832,64.55
36.721086,-4.4220023,63.91
36.5349312,44.2534471,63.81
25.22972105,55.7822507739,63.77
41.2587317,-95.9378731,63.37
7.9366015,98.3529292,63.01
37.3886303,-5.995317,62.93
-6.8142736,39.2803756,62.83
31.9515694,35.9239625,62.63
0.3177137,32.5813539,62.62
20.0171109,103.378253,62.33
24.4747961,54.3705762,62.28
17.9640988,102.6133707,62.1
-23.5506506,-46.6333823,61.83
34.5260131,69.1776476,61.58
59.9387318,30.3162286,61.11
30.1600827,-85.6545728,61.11
-22.9110136,-43.2093726,61.09
40.3754289,49.8328549,60.64
43.5115555,16.4396801,60.5
45.8131545,15.9770298,60.33
18.4801972,-69.9421109,59.94
38.7077926,-9.136506,59.53
45.3269357,14.4409841,59.11
44.1157226,15.2248354,58.9
-10.3333332,-53.1999999,58.75
56.0082657,92.8706219,58.7
58.3727059,26.7237528,58.59
41.3123363,69.2787079,58.34
56.4887123,84.9523238,58.32
-22.9055599,-47.0608299,58.21
23.5997857,58.5451305,57.93
56.9493977,24.1051846,57.74
-3.7304511,-38.5217988,57.64
26.2235041,50.5822436,57.6
31.2253441,121.4888922,57.07
43.21984255,76.9183518875,56.8
32.896672,13.1777923,56.64
40.2109801,-8.4292056,56.06
25.0375167,121.5637,55.89
41.1494512,-8.6107883,55.87
5.9780066,116.0728988,55.56
23.1379911,-82.3658561,55.18
53.1986275,50.113988,55.06
-33.4377967,-70.650445,55
-30.0329999,-51.2304999,54.85
-12.0621064,-77.0365255,54.69
-27.5973001,-48.5496097,54.65
54.7066422,20.5105166,54.58
48.1359085,17.1597440625,54.4
-1.2832532,36.8172449,54.34
-22.5530385,17.0543787928,54.15
54.6870458,25.2829111,53.85
54.8982139,23.9044817,53.75
13.6977587,-89.1930099,53.46
41.0096334,28.9651646,53.4
16.647565,96.1129218,52.99
39.9059631,116.391248,52.97
-25.4295696,-49.2712361,52.96
48.7172272,21.2496774,52.78
-0.220164,-78.5123273,52.69
45.5541203,18.6896905,52.59
47.949809,106.966724194,52.57
-19.9227317,-43.9450947,52.36
-8.064193,-34.8781516,52.35
15.5933247,32.5356502,52.33
24.6319692,46.7150648,52.22
13.7538929,100.8160803,52.1
14.6417889,-90.5132238,52.08
9,38.75,51.97
53.902334,27.5618791,51.71
33.3024248,44.3787992,51.66
22.5442673,114.0545327,51.33
47.4983815,19.0404707,51.15
12.1461244,-86.2737169,51.14
45.3925776,39.2364453,51.04
21.441667,39.108333,50.59
3.1055929,101.642697,50.27
14.55459465,121.021408611,49.8
50.0874654,14.4212503,49.73
49.1922443,16.6113382,49.71
55.0282215,82.9234476,49.55
40.1827061,29.0667635,49.33
-26.2049999,28.0497222,48.96
-5.8053979,-35.2080904,48.68
38.4153421,27.144474,48.51
42.4415238,19.2621081,48.32
35.7006177,51.401375,48.29
39.9215219,32.8537929,48.24
2.74378195,101.711611883,48.21
52.2319237,21.0067265,48.04
25.63978365,-100.293101529,47.18
19.4326009,-99.1333415,47.09
-25.7451737,28.18707,46.73
23.1300037,113.259001,46.36
-16.6808819,-49.253269,46.03
14.5906216,120.9799696,46.03
36.9008783,30.6937117,46
53.4302122,14.5509784,45.76
52.4082663,16.9335199,45.49
44.8178787,20.4568089,45.17
46.4846583,30.732564,45.03
42.6977211,23.3225964,44.92
20.9749006,105.675563064,44.91
44.4361414,26.1027202,44.79
-6.1753941,106.8271826,44.69
43.8519774,18.3866868,44.6
44.1724166,28.620819663,44.53
50.4501071,30.5240501,44.49
50.0606742,19.9371393,44.47
54.3482259,18.6542888,44.38
41.31588575,19.9009121645,44.16
51.1089776,17.0326689,44.14
-33.961705,25.6207519,44.12
-33.9289916,18.417396,44.04
10.7758439,106.7017555,43.97
5.4065013,100.2559077,43.75
6.9349969,79.853845,43.68
21.1618293,-86.8250495,43.66
1.4953041,103.7550839,43.61
49.9902794,36.2303893,43.6
38.920716,121.6388678,43.57
43.2166104,27.9017131,43.5
45.6523093,25.6102746,43.3
51.768749,19.4569817,43.25
47.161494,27.5840504,43.22
42.8767446,74.6069949,42.91
4.5980478,-74.0760866,42.8
-29.8618253,31.0099095,42.68
33.5949733,-7.6188008,42.49
44.7719893,17.1898768,42.46
45.2551053,19.845081,42.26
40.7399963,-2.50592992588,42.17
51.250559,22.5701022,42.12
41.9960924,21.4316495,42.04
38.5762757,68.786394,41.96
46.7693367,23.5900604,41.95
18.7905618,98.9880909,41.71
40.1776121,44.5125849,41.39
50.2598987,19.0215852,41.38
20.8542575,-99.8475599,41.3
45.7538355,21.2257474,41.19
34.2191582,109.110194631,41.04
42.6639939,21.1638351,40.42
23.7593572,90.3788136,40.41
20.69820775,-105.181449933,40.39
33.5130695,36.3095814,40.36
41.6935247,44.8015019,40.18
10.45,123.84,40.02
42.1419118,24.7498385,39.63
49.841952,24.0315921,39.59
44.3190159,23.7965614,39.35
-6.9344693,107.6049539,39.25
6.610975,125.429865187,38.73
6.2443382,-75.5735529,38.61
3.4319329,-76.5113047,38.31
48.4680221,35.0417711,38.19
30.0488185,31.2436663,38.18
31.1990035,29.8943785,38.08
48.9225224,24.7103188,37.88
28.0000272,2.9999825,36.86
33.8439408,9.400138,35.52
33.6945756,73.0643744,35.08
43.321504,21.8957301,35.03
47.0122737,28.8605936,34.89
-7.2459716,112.7378266,34.44
55.1598408,61.4025547,34.37
31.5621916,74.3228517,33.73
28.4646148,77.0299194,32.25
24.8667795,67.0311286,31.91
19.1943294,72.9701779,31.86
55.76041925,49.1902944738,31.74
18.9321862,72.8308337,30.74
27.7087963,85.3202438,30.71
23.2530923,77.3962718,30.66
45.0354329,38.9757116,30.39
28.5726442,77.3547609,30
56.85973395,53.1975006325,29.69
28.6517178,77.2219388,29.66
15.3004543,74.0855134,29.52
19.0215214,73.0322633,28.4
22.3177543,73.3625409447,28.31
12.9791198,77.5912997,28.12
18.64395815,73.9325681901,28.11
17.7231276,83.3012842,28
20.216667,74.083333,27.79
16.5087586,80.6185102,27.68
33.5991484,73.0641002,27.6
26.1805978,91.753943,27.52
23.0216238,72.5797068,27.37
22.7140354,75.8061182386,26.98
26.9161293,75.8204056,26.95
21.1500964,79.0127048991,26.87
30.7204507,76.7669704,26.87
13.0796914,80.2829533,26.67
26.834512,80.9080181407,26.33
21.1864607,72.8081281,26.05
22.5677459,88.3476023,26.02
17.3616227,78.4747305,25.77
9.9633864,76.2536614,25.27
20.2603328,85.8393432,24.89
30.79197145,75.8929202567,24.86
11.0018115,76.9628425,22.6
8.5058909,76.9570481,20.81
